1444391941	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Raja; s__clavata
1969433359	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Raja; s__clavata
2282748352	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Raja; s__clavata
2282748354	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Raja; s__clavata
2282748363	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Raja; s__clavata
296747095	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Raja; s__clavata
296747097	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Raja; s__clavata
296747597	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Raja; s__clavata
384371922	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Raja; s__clavata
384371924	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Raja; s__clavata
384371928	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Raja; s__clavata
BIM589-19.COI-5P	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Raja; s__clavata
BIM596-19.COI-5P	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Raja; s__clavata
1003003576	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Raja; s__montagui
1003003580	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Raja; s__montagui
296747643	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Raja; s__montagui
296748083	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Raja; s__montagui
296748113	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Raja; s__montagui
606240457	k__Animalia; p__Chordata; c__Elasmobranchii; o__Rajiformes; f__Rajidae; g__Raja; s__montagui
