DTNHM4988-22.COI-5P	k__Animalia; p__Chordata; c__Aplacophora; o__Not assigned; f__Chaetodermidae; g__Chaetoderma; s__nitidulum
NONUD423-19.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Aeolidiidae; g__Aeolidia; s__papillosa
RBCMI799-14.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Aeolidiidae; g__Aeolidia; s__papillosa
SSSN059-18.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Aeolidiidae; g__Aeolidia; s__papillosa
SSSN188-19.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Aeolidiidae; g__Aeolidia; s__papillosa
1321070430	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Coryphellidae; g__Fjordia; s__browni
1321070432	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Coryphellidae; g__Fjordia; s__browni
1321070434	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Coryphellidae; g__Fjordia; s__browni
1321070448	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Coryphellidae; g__Fjordia; s__browni
1321070450	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Coryphellidae; g__Fjordia; s__browni
NONUD431-19.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Coryphellidae; g__Fjordia; s__browni
NONUD473-19.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Coryphellidae; g__Fjordia; s__browni
NONUD479-19.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Coryphellidae; g__Fjordia; s__browni
NONUD481-19.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Coryphellidae; g__Fjordia; s__browni
SSSN340-19.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Coryphellidae; g__Fjordia; s__browni
SSSN663-19.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Coryphellidae; g__Fjordia; s__browni
1334708006	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Coryphellidae; g__Fjordia; s__lineata
1334708010	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Coryphellidae; g__Fjordia; s__lineata
1552481757	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Coryphellidae; g__Fjordia; s__lineata
2868137598	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Coryphellidae; g__Fjordia; s__lineata
2868137622	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Coryphellidae; g__Fjordia; s__lineata
2868137624	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Coryphellidae; g__Fjordia; s__lineata
MUSBA1181-24.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Coryphellidae; g__Fjordia; s__lineata
NBMM026-15.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Coryphellidae; g__Fjordia; s__lineata
SSSN039-18.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Coryphellidae; g__Fjordia; s__lineata
SSSN071-18.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Coryphellidae; g__Fjordia; s__lineata
SSSN166-19.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Coryphellidae; g__Fjordia; s__lineata
SSSN472-19.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Coryphellidae; g__Fjordia; s__lineata
SSSN491-19.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Coryphellidae; g__Fjordia; s__lineata
SSSN554-19.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Coryphellidae; g__Fjordia; s__lineata
1239413798	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dendronotidae; g__Dendronotus; s__frondosus
1239413800	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dendronotidae; g__Dendronotus; s__frondosus
1239413802	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dendronotidae; g__Dendronotus; s__frondosus
1430075617	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dendronotidae; g__Dendronotus; s__frondosus
1430075979	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dendronotidae; g__Dendronotus; s__frondosus
1489973061	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dendronotidae; g__Dendronotus; s__frondosus
1509159874	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dendronotidae; g__Dendronotus; s__frondosus
1752317096	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dendronotidae; g__Dendronotus; s__frondosus
1752317100	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dendronotidae; g__Dendronotus; s__frondosus
2486708764	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dendronotidae; g__Dendronotus; s__frondosus
2868137594	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dendronotidae; g__Dendronotus; s__frondosus
2868137644	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dendronotidae; g__Dendronotus; s__frondosus
2868138336	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dendronotidae; g__Dendronotus; s__frondosus
2868138378	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dendronotidae; g__Dendronotus; s__frondosus
38489837	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dendronotidae; g__Dendronotus; s__frondosus
564733803	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dendronotidae; g__Dendronotus; s__frondosus
564733861	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dendronotidae; g__Dendronotus; s__frondosus
564735345	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dendronotidae; g__Dendronotus; s__frondosus
564735559	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dendronotidae; g__Dendronotus; s__frondosus
799437841	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dendronotidae; g__Dendronotus; s__frondosus
799437845	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dendronotidae; g__Dendronotus; s__frondosus
799437847	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dendronotidae; g__Dendronotus; s__frondosus
799437853	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dendronotidae; g__Dendronotus; s__frondosus
799437855	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dendronotidae; g__Dendronotus; s__frondosus
799437857	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dendronotidae; g__Dendronotus; s__frondosus
799437859	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dendronotidae; g__Dendronotus; s__frondosus
908309148	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dendronotidae; g__Dendronotus; s__frondosus
908309528	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dendronotidae; g__Dendronotus; s__frondosus
NONUD122-09.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dendronotidae; g__Dendronotus; s__frondosus
NONUD123-09.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dendronotidae; g__Dendronotus; s__frondosus
NONUD254-11.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dendronotidae; g__Dendronotus; s__frondosus
NONUD386-19.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dendronotidae; g__Dendronotus; s__frondosus
NONUD387-19.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dendronotidae; g__Dendronotus; s__frondosus
NONUD439-19.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dendronotidae; g__Dendronotus; s__frondosus
SSSN031-18.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dendronotidae; g__Dendronotus; s__frondosus
SSSN155-19.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dendronotidae; g__Dendronotus; s__frondosus
SSSN388-19.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dendronotidae; g__Dendronotus; s__frondosus
SSSN436-19.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dendronotidae; g__Dendronotus; s__frondosus
SSSN440-19.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dendronotidae; g__Dendronotus; s__frondosus
SSSN446-19.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dendronotidae; g__Dendronotus; s__frondosus
2085611416	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dotidae; g__Doto; s__fragilis
2085611418	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dotidae; g__Doto; s__fragilis
2085611422	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dotidae; g__Doto; s__fragilis
2085611482	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dotidae; g__Doto; s__fragilis
2085611602	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dotidae; g__Doto; s__fragilis
NONUD053-09.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dotidae; g__Doto; s__fragilis
NONUD083-09.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dotidae; g__Doto; s__fragilis
NONUD182-09.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dotidae; g__Doto; s__fragilis
NONUD237-11.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dotidae; g__Doto; s__fragilis
NONUD238-11.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dotidae; g__Doto; s__fragilis
NONUD260-11.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dotidae; g__Doto; s__fragilis
NONUD268-11.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dotidae; g__Doto; s__fragilis
NONUD405-19.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dotidae; g__Doto; s__fragilis
NONUD471-19.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dotidae; g__Doto; s__fragilis
SSSN001-18.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dotidae; g__Doto; s__fragilis
SSSN062-18.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dotidae; g__Doto; s__fragilis
SSSN112-19.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dotidae; g__Doto; s__fragilis
SSSN227-19.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dotidae; g__Doto; s__fragilis
SSSN556-19.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dotidae; g__Doto; s__fragilis
SSSN598-19.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dotidae; g__Doto; s__fragilis
SSSN620-19.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dotidae; g__Doto; s__fragilis
SSSN649-19.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dotidae; g__Doto; s__fragilis
SSSN654-19.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Dotidae; g__Doto; s__fragilis
1125608010	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Eubranchidae; g__Eubranchus; s__tricolor
908309326	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Eubranchidae; g__Eubranchus; s__tricolor
908309404	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Eubranchidae; g__Eubranchus; s__tricolor
SSSN344-19.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Eubranchidae; g__Eubranchus; s__tricolor
NIB183-21.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Lomanotidae; g__Lomanotus; s__marmoratus
2713918314	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Acanthodoris; s__pilosa
2713918316	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Acanthodoris; s__pilosa
2713918318	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Acanthodoris; s__pilosa
2713918324	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Acanthodoris; s__pilosa
2713918326	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Acanthodoris; s__pilosa
2713918328	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Acanthodoris; s__pilosa
2868137582	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Acanthodoris; s__pilosa
668730725	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Acanthodoris; s__pilosa
668730727	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Acanthodoris; s__pilosa
668730729	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Acanthodoris; s__pilosa
668730731	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Acanthodoris; s__pilosa
908308419	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Acanthodoris; s__pilosa
908308964	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Acanthodoris; s__pilosa
908309054	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Acanthodoris; s__pilosa
908309110	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Acanthodoris; s__pilosa
CCMMO030-21.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Acanthodoris; s__pilosa
NONUD382-19.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Acanthodoris; s__pilosa
NONUD383-19.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Acanthodoris; s__pilosa
2070381202	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__bilamellata
2070381561	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__bilamellata
2070381569	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__bilamellata
2070382003	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__bilamellata
2070382007	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__bilamellata
564733551	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__bilamellata
564734807	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__bilamellata
564735113	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__bilamellata
ASGRD201-18.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__bilamellata
DFO177-11.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__bilamellata
DFO179-11.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__bilamellata
1139451038	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
2546780719	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
2546780727	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
2546780737	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
2546780749	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
2546780753	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
2546780761	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
2546780771	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
2546780775	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
2546780787	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
2546780789	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
2546780801	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
2546780817	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
2546780823	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
2546780825	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
2546780827	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
2546780829	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
2546780831	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
2546780833	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
2546780835	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
2546780837	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
2546780839	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
2546780845	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
2546780847	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
2546780857	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
2546780873	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
2546780875	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
2546780879	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
2546780893	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
2546780934	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
2546780946	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
2546780954	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
300226183	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
300226185	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
564733997	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
668730761	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
BHAK597-18.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
NBMM068-17.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
NBMM155-17.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
NBMM156-17.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
NBMM157-17.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
NBMM158-17.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
NBMM159-17.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
NONUD004-09.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
NONUD010-09.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
NONUD035-09.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
NONUD036-09.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
NONUD058-09.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
NONUD158-09.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
SSSN136-19.COI-5P	k__Animalia; p__Chordata; c__Gastropoda; o__Nudibranchia; f__Onchidorididae; g__Onchidoris; s__muricata
