speciesName,status,SpecCode,validName,class,order,family,genus,commonName,commonSpecies,C_Code,country,database,databaseVersion
Trigla volitans,synonym,1021,Dactylopterus volitans,Teleostei,Dactylopteriformes,Dactylopteridae,Dactylopterus,Flying gurnard,TRUE,826,UK,fishbase,24.07
Callanthias ruber,accepted name,1783,Callanthias ruber,Teleostei,Eupercaria/misc,Callanthiidae,Callanthias,Parrot seaperch,TRUE,826,UK,fishbase,24.07
Anthias buphthalmos,synonym,1783,Callanthias ruber,Teleostei,Eupercaria/misc,Callanthiidae,Callanthias,Parrot seaperch,TRUE,826,UK,fishbase,24.07
Bodianus peloritanus,synonym,1783,Callanthias ruber,Teleostei,Eupercaria/misc,Callanthiidae,Callanthias,Parrot seaperch,TRUE,826,UK,fishbase,24.07
Callanthias paradisaeus,synonym,1783,Callanthias ruber,Teleostei,Eupercaria/misc,Callanthiidae,Callanthias,Parrot seaperch,TRUE,826,UK,fishbase,24.07
Callanthias paradiseus,synonym,1783,Callanthias ruber,Teleostei,Eupercaria/misc,Callanthiidae,Callanthias,Parrot seaperch,TRUE,826,UK,fishbase,24.07
Callanthias peloritanus,synonym,1783,Callanthias ruber,Teleostei,Eupercaria/misc,Callanthiidae,Callanthias,Parrot seaperch,TRUE,826,UK,fishbase,24.07
Lepimphis ruber,synonym,1783,Callanthias ruber,Teleostei,Eupercaria/misc,Callanthiidae,Callanthias,Parrot seaperch,TRUE,826,UK,fishbase,24.07
Cepola macrophthalma,accepted name,56,Cepola macrophthalma,Teleostei,Eupercaria/misc,Cepolidae,Cepola,Red bandfish,TRUE,826,UK,fishbase,24.07
Cepola attenuata,synonym,56,Cepola macrophthalma,Teleostei,Eupercaria/misc,Cepolidae,Cepola,Red bandfish,TRUE,826,UK,fishbase,24.07
Cepola jugularis,synonym,56,Cepola macrophthalma,Teleostei,Eupercaria/misc,Cepolidae,Cepola,Red bandfish,TRUE,826,UK,fishbase,24.07
Cepola longicauda,synonym,56,Cepola macrophthalma,Teleostei,Eupercaria/misc,Cepolidae,Cepola,Red bandfish,TRUE,826,UK,fishbase,24.07
Cepola marginata,synonym,56,Cepola macrophthalma,Teleostei,Eupercaria/misc,Cepolidae,Cepola,Red bandfish,TRUE,826,UK,fishbase,24.07
Cepola novemradiata,synonym,56,Cepola macrophthalma,Teleostei,Eupercaria/misc,Cepolidae,Cepola,Red bandfish,TRUE,826,UK,fishbase,24.07
Cepola rubescens,synonym,56,Cepola macrophthalma,Teleostei,Eupercaria/misc,Cepolidae,Cepola,Red bandfish,TRUE,826,UK,fishbase,24.07
Cepola serpentiformis,synonym,56,Cepola macrophthalma,Teleostei,Eupercaria/misc,Cepolidae,Cepola,Red bandfish,TRUE,826,UK,fishbase,24.07
Cepola taenia,synonym,56,Cepola macrophthalma,Teleostei,Eupercaria/misc,Cepolidae,Cepola,Red bandfish,TRUE,826,UK,fishbase,24.07
Cepola truncata,synonym,56,Cepola macrophthalma,Teleostei,Eupercaria/misc,Cepolidae,Cepola,Red bandfish,TRUE,826,UK,fishbase,24.07
Ophidion macrophthalma,synonym,56,Cepola macrophthalma,Teleostei,Eupercaria/misc,Cepolidae,Cepola,Red bandfish,TRUE,826,UK,fishbase,24.07
Ophidion macrophthalmum,synonym,56,Cepola macrophthalma,Teleostei,Eupercaria/misc,Cepolidae,Cepola,Red bandfish,TRUE,826,UK,fishbase,24.07
Acantholabrus palloni,accepted name,7633,Acantholabrus palloni,Teleostei,Eupercaria/misc,Labridae,Acantholabrus,Scale-rayed wrasse,TRUE,056,Belgium,fishbase,24.07
Acantholabrus couchi,synonym,7633,Acantholabrus palloni,Teleostei,Eupercaria/misc,Labridae,Acantholabrus,Scale-rayed wrasse,TRUE,056,Belgium,fishbase,24.07
Acantholabrus couchii,synonym,7633,Acantholabrus palloni,Teleostei,Eupercaria/misc,Labridae,Acantholabrus,Scale-rayed wrasse,TRUE,056,Belgium,fishbase,24.07
Acantholabrus imbricatus,synonym,7633,Acantholabrus palloni,Teleostei,Eupercaria/misc,Labridae,Acantholabrus,Scale-rayed wrasse,TRUE,056,Belgium,fishbase,24.07
Crenilabrus luscus,synonym,7633,Acantholabrus palloni,Teleostei,Eupercaria/misc,Labridae,Acantholabrus,Scale-rayed wrasse,TRUE,056,Belgium,fishbase,24.07
Labrus pallidus,synonym,7633,Acantholabrus palloni,Teleostei,Eupercaria/misc,Labridae,Acantholabrus,Scale-rayed wrasse,TRUE,056,Belgium,fishbase,24.07
Labrus palloni,synonym,7633,Acantholabrus palloni,Teleostei,Eupercaria/misc,Labridae,Acantholabrus,Scale-rayed wrasse,TRUE,056,Belgium,fishbase,24.07
Lutjanus palloni,synonym,7633,Acantholabrus palloni,Teleostei,Eupercaria/misc,Labridae,Acantholabrus,Scale-rayed wrasse,TRUE,056,Belgium,fishbase,24.07
Centrolabrus exoletus,accepted name,55,Centrolabrus exoletus,Teleostei,Eupercaria/misc,Labridae,Centrolabrus,Rock cook,TRUE,056,Belgium,fishbase,24.07
Acantholabrus exoletus,synonym,55,Centrolabrus exoletus,Teleostei,Eupercaria/misc,Labridae,Centrolabrus,Rock cook,TRUE,056,Belgium,fishbase,24.07
Acantholabrus microstoma,synonym,55,Centrolabrus exoletus,Teleostei,Eupercaria/misc,Labridae,Centrolabrus,Rock cook,TRUE,056,Belgium,fishbase,24.07
Crenilabrus exoletus,synonym,55,Centrolabrus exoletus,Teleostei,Eupercaria/misc,Labridae,Centrolabrus,Rock cook,TRUE,056,Belgium,fishbase,24.07
Crenilabrus microstoma,synonym,55,Centrolabrus exoletus,Teleostei,Eupercaria/misc,Labridae,Centrolabrus,Rock cook,TRUE,056,Belgium,fishbase,24.07
Labrus chinensis,synonym,55,Centrolabrus exoletus,Teleostei,Eupercaria/misc,Labridae,Centrolabrus,Rock cook,TRUE,056,Belgium,fishbase,24.07
Labrus exoletus,synonym,55,Centrolabrus exoletus,Teleostei,Eupercaria/misc,Labridae,Centrolabrus,Rock cook,TRUE,056,Belgium,fishbase,24.07
Labrus pentacanthus,synonym,55,Centrolabrus exoletus,Teleostei,Eupercaria/misc,Labridae,Centrolabrus,Rock cook,TRUE,056,Belgium,fishbase,24.07
Coris julis,accepted name,58,Coris julis,Teleostei,Eupercaria/misc,Labridae,Coris,Mediterranean rainbow wrasse,TRUE,826,UK,fishbase,24.07
Coris festiva,synonym,58,Coris julis,Teleostei,Eupercaria/misc,Labridae,Coris,Mediterranean rainbow wrasse,TRUE,826,UK,fishbase,24.07
Coris speciosa,synonym,58,Coris julis,Teleostei,Eupercaria/misc,Labridae,Coris,Mediterranean rainbow wrasse,TRUE,826,UK,fishbase,24.07
Coris taeniatus,synonym,58,Coris julis,Teleostei,Eupercaria/misc,Labridae,Coris,Mediterranean rainbow wrasse,TRUE,826,UK,fishbase,24.07
Julis azorensis,synonym,58,Coris julis,Teleostei,Eupercaria/misc,Labridae,Coris,Mediterranean rainbow wrasse,TRUE,826,UK,fishbase,24.07
Julis festiva,synonym,58,Coris julis,Teleostei,Eupercaria/misc,Labridae,Coris,Mediterranean rainbow wrasse,TRUE,826,UK,fishbase,24.07
Julis julis,synonym,58,Coris julis,Teleostei,Eupercaria/misc,Labridae,Coris,Mediterranean rainbow wrasse,TRUE,826,UK,fishbase,24.07
Julis mediterranea,synonym,58,Coris julis,Teleostei,Eupercaria/misc,Labridae,Coris,Mediterranean rainbow wrasse,TRUE,826,UK,fishbase,24.07
Julis melanura,synonym,58,Coris julis,Teleostei,Eupercaria/misc,Labridae,Coris,Mediterranean rainbow wrasse,TRUE,826,UK,fishbase,24.07
Julis speciosa,synonym,58,Coris julis,Teleostei,Eupercaria/misc,Labridae,Coris,Mediterranean rainbow wrasse,TRUE,826,UK,fishbase,24.07
Julis vulgaris,synonym,58,Coris julis,Teleostei,Eupercaria/misc,Labridae,Coris,Mediterranean rainbow wrasse,TRUE,826,UK,fishbase,24.07
Labrus cettii,synonym,58,Coris julis,Teleostei,Eupercaria/misc,Labridae,Coris,Mediterranean rainbow wrasse,TRUE,826,UK,fishbase,24.07
Labrus giofredi,synonym,58,Coris julis,Teleostei,Eupercaria/misc,Labridae,Coris,Mediterranean rainbow wrasse,TRUE,826,UK,fishbase,24.07
Labrus infuscus,synonym,58,Coris julis,Teleostei,Eupercaria/misc,Labridae,Coris,Mediterranean rainbow wrasse,TRUE,826,UK,fishbase,24.07
Labrus julis,synonym,58,Coris julis,Teleostei,Eupercaria/misc,Labridae,Coris,Mediterranean rainbow wrasse,TRUE,826,UK,fishbase,24.07
Labrus keslik,synonym,58,Coris julis,Teleostei,Eupercaria/misc,Labridae,Coris,Mediterranean rainbow wrasse,TRUE,826,UK,fishbase,24.07
Labrus paroticus,synonym,58,Coris julis,Teleostei,Eupercaria/misc,Labridae,Coris,Mediterranean rainbow wrasse,TRUE,826,UK,fishbase,24.07
Labrus perdica,synonym,58,Coris julis,Teleostei,Eupercaria/misc,Labridae,Coris,Mediterranean rainbow wrasse,TRUE,826,UK,fishbase,24.07
Ctenolabrus rupestris,accepted name,61,Ctenolabrus rupestris,Teleostei,Eupercaria/misc,Labridae,Ctenolabrus,Goldsinny-wrasse,TRUE,056,Belgium,fishbase,24.07
Labrus rupestris,synonym,61,Ctenolabrus rupestris,Teleostei,Eupercaria/misc,Labridae,Ctenolabrus,Goldsinny-wrasse,TRUE,056,Belgium,fishbase,24.07
Labrus bergylta,accepted name,572,Labrus bergylta,Teleostei,Eupercaria/misc,Labridae,Labrus,Ballan wrasse,TRUE,056,Belgium,fishbase,24.07
Crenilabrus multidentatus,synonym,572,Labrus bergylta,Teleostei,Eupercaria/misc,Labridae,Labrus,Ballan wrasse,TRUE,056,Belgium,fishbase,24.07
Labrus balanus,synonym,572,Labrus bergylta,Teleostei,Eupercaria/misc,Labridae,Labrus,Ballan wrasse,TRUE,056,Belgium,fishbase,24.07
Labrus ballan,synonym,572,Labrus bergylta,Teleostei,Eupercaria/misc,Labridae,Labrus,Ballan wrasse,TRUE,056,Belgium,fishbase,24.07
Labrus berggylta,synonym,572,Labrus bergylta,Teleostei,Eupercaria/misc,Labridae,Labrus,Ballan wrasse,TRUE,056,Belgium,fishbase,24.07
Labrus comber,synonym,572,Labrus bergylta,Teleostei,Eupercaria/misc,Labridae,Labrus,Ballan wrasse,TRUE,056,Belgium,fishbase,24.07
Labrus donovani,synonym,572,Labrus bergylta,Teleostei,Eupercaria/misc,Labridae,Labrus,Ballan wrasse,TRUE,056,Belgium,fishbase,24.07
Labrus maculatus,synonym,572,Labrus bergylta,Teleostei,Eupercaria/misc,Labridae,Labrus,Ballan wrasse,TRUE,056,Belgium,fishbase,24.07
Labrus neustriae,synonym,572,Labrus bergylta,Teleostei,Eupercaria/misc,Labridae,Labrus,Ballan wrasse,TRUE,056,Belgium,fishbase,24.07
Labrus nubilus,synonym,572,Labrus bergylta,Teleostei,Eupercaria/misc,Labridae,Labrus,Ballan wrasse,TRUE,056,Belgium,fishbase,24.07
Labrus variabilis,synonym,572,Labrus bergylta,Teleostei,Eupercaria/misc,Labridae,Labrus,Ballan wrasse,TRUE,056,Belgium,fishbase,24.07
Labrus mixtus,accepted name,1375,Labrus mixtus,Teleostei,Eupercaria/misc,Labridae,Labrus,Cuckoo wrasse,TRUE,056,Belgium,fishbase,24.07
Labrus carneus,synonym,1375,Labrus mixtus,Teleostei,Eupercaria/misc,Labridae,Labrus,Cuckoo wrasse,TRUE,056,Belgium,fishbase,24.07
Labrus coeruleus,synonym,1375,Labrus mixtus,Teleostei,Eupercaria/misc,Labridae,Labrus,Cuckoo wrasse,TRUE,056,Belgium,fishbase,24.07
Labrus coquus,synonym,1375,Labrus mixtus,Teleostei,Eupercaria/misc,Labridae,Labrus,Cuckoo wrasse,TRUE,056,Belgium,fishbase,24.07
Labrus larvatus,synonym,1375,Labrus mixtus,Teleostei,Eupercaria/misc,Labridae,Labrus,Cuckoo wrasse,TRUE,056,Belgium,fishbase,24.07
Labrus lineatus,synonym,1375,Labrus mixtus,Teleostei,Eupercaria/misc,Labridae,Labrus,Cuckoo wrasse,TRUE,056,Belgium,fishbase,24.07
Labrus luvarus,synonym,1375,Labrus mixtus,Teleostei,Eupercaria/misc,Labridae,Labrus,Cuckoo wrasse,TRUE,056,Belgium,fishbase,24.07
Labrus ossifagus,synonym,1375,Labrus mixtus,Teleostei,Eupercaria/misc,Labridae,Labrus,Cuckoo wrasse,TRUE,056,Belgium,fishbase,24.07
Labrus quadrimaculatus,synonym,1375,Labrus mixtus,Teleostei,Eupercaria/misc,Labridae,Labrus,Cuckoo wrasse,TRUE,056,Belgium,fishbase,24.07
Labrus trimaculatus,synonym,1375,Labrus mixtus,Teleostei,Eupercaria/misc,Labridae,Labrus,Cuckoo wrasse,TRUE,056,Belgium,fishbase,24.07
Labrus variegatus,synonym,1375,Labrus mixtus,Teleostei,Eupercaria/misc,Labridae,Labrus,Cuckoo wrasse,TRUE,056,Belgium,fishbase,24.07
Labrus varius,synonym,1375,Labrus mixtus,Teleostei,Eupercaria/misc,Labridae,Labrus,Cuckoo wrasse,TRUE,056,Belgium,fishbase,24.07
Labrus vetula,synonym,1375,Labrus mixtus,Teleostei,Eupercaria/misc,Labridae,Labrus,Cuckoo wrasse,TRUE,056,Belgium,fishbase,24.07
Sparus formosus,synonym,1375,Labrus mixtus,Teleostei,Eupercaria/misc,Labridae,Labrus,Cuckoo wrasse,TRUE,056,Belgium,fishbase,24.07
Symphodus bailloni,accepted name,9186,Symphodus bailloni,Teleostei,Eupercaria/misc,Labridae,Symphodus,Baillon's wrasse,TRUE,056,Belgium,fishbase,24.07
Crenilabrus bailloni,synonym,9186,Symphodus bailloni,Teleostei,Eupercaria/misc,Labridae,Symphodus,Baillon's wrasse,TRUE,056,Belgium,fishbase,24.07
Crenilabrus donovani,synonym,9186,Symphodus bailloni,Teleostei,Eupercaria/misc,Labridae,Symphodus,Baillon's wrasse,TRUE,056,Belgium,fishbase,24.07
Symphodus melops,accepted name,59,Symphodus melops,Teleostei,Eupercaria/misc,Labridae,Symphodus,Corkwing wrasse,TRUE,056,Belgium,fishbase,24.07
Crenilabrus gibbus,synonym,59,Symphodus melops,Teleostei,Eupercaria/misc,Labridae,Symphodus,Corkwing wrasse,TRUE,056,Belgium,fishbase,24.07
Crenilabrus melops,synonym,59,Symphodus melops,Teleostei,Eupercaria/misc,Labridae,Symphodus,Corkwing wrasse,TRUE,056,Belgium,fishbase,24.07
Labrus gibbosus,synonym,59,Symphodus melops,Teleostei,Eupercaria/misc,Labridae,Symphodus,Corkwing wrasse,TRUE,056,Belgium,fishbase,24.07
Labrus gibbus,synonym,59,Symphodus melops,Teleostei,Eupercaria/misc,Labridae,Symphodus,Corkwing wrasse,TRUE,056,Belgium,fishbase,24.07
Labrus goldsinny,synonym,59,Symphodus melops,Teleostei,Eupercaria/misc,Labridae,Symphodus,Corkwing wrasse,TRUE,056,Belgium,fishbase,24.07
Labrus melops,synonym,59,Symphodus melops,Teleostei,Eupercaria/misc,Labridae,Symphodus,Corkwing wrasse,TRUE,056,Belgium,fishbase,24.07
Labrus rone,synonym,59,Symphodus melops,Teleostei,Eupercaria/misc,Labridae,Symphodus,Corkwing wrasse,TRUE,056,Belgium,fishbase,24.07
Labrus tesselatus,synonym,59,Symphodus melops,Teleostei,Eupercaria/misc,Labridae,Symphodus,Corkwing wrasse,TRUE,056,Belgium,fishbase,24.07
Labrus venosus,synonym,59,Symphodus melops,Teleostei,Eupercaria/misc,Labridae,Symphodus,Corkwing wrasse,TRUE,056,Belgium,fishbase,24.07
Lutjanus melops,synonym,59,Symphodus melops,Teleostei,Eupercaria/misc,Labridae,Symphodus,Corkwing wrasse,TRUE,056,Belgium,fishbase,24.07
Lutjanus norvegicus,synonym,59,Symphodus melops,Teleostei,Eupercaria/misc,Labridae,Symphodus,Corkwing wrasse,TRUE,056,Belgium,fishbase,24.07
Lutjanus norwegicus,synonym,59,Symphodus melops,Teleostei,Eupercaria/misc,Labridae,Symphodus,Corkwing wrasse,TRUE,056,Belgium,fishbase,24.07
Dicentrarchus labrax,accepted name,63,Dicentrarchus labrax,Teleostei,Eupercaria/misc,Moronidae,Dicentrarchus,European seabass,TRUE,056,Belgium,fishbase,24.07
Centropomus lupus,synonym,63,Dicentrarchus labrax,Teleostei,Eupercaria/misc,Moronidae,Dicentrarchus,European seabass,TRUE,056,Belgium,fishbase,24.07
Centropomus mullus,synonym,63,Dicentrarchus labrax,Teleostei,Eupercaria/misc,Moronidae,Dicentrarchus,European seabass,TRUE,056,Belgium,fishbase,24.07
Dicentrarchus elongatus,synonym,63,Dicentrarchus labrax,Teleostei,Eupercaria/misc,Moronidae,Dicentrarchus,European seabass,TRUE,056,Belgium,fishbase,24.07
Dicentrarchus lupus,synonym,63,Dicentrarchus labrax,Teleostei,Eupercaria/misc,Moronidae,Dicentrarchus,European seabass,TRUE,056,Belgium,fishbase,24.07
Labrax diacanthus,synonym,63,Dicentrarchus labrax,Teleostei,Eupercaria/misc,Moronidae,Dicentrarchus,European seabass,TRUE,056,Belgium,fishbase,24.07
Labrax elongatus,synonym,63,Dicentrarchus labrax,Teleostei,Eupercaria/misc,Moronidae,Dicentrarchus,European seabass,TRUE,056,Belgium,fishbase,24.07
Labrax labrax,synonym,63,Dicentrarchus labrax,Teleostei,Eupercaria/misc,Moronidae,Dicentrarchus,European seabass,TRUE,056,Belgium,fishbase,24.07
Labrax linnei,synonym,63,Dicentrarchus labrax,Teleostei,Eupercaria/misc,Moronidae,Dicentrarchus,European seabass,TRUE,056,Belgium,fishbase,24.07
Labrax lupus,synonym,63,Dicentrarchus labrax,Teleostei,Eupercaria/misc,Moronidae,Dicentrarchus,European seabass,TRUE,056,Belgium,fishbase,24.07
Labrax vulgaris,synonym,63,Dicentrarchus labrax,Teleostei,Eupercaria/misc,Moronidae,Dicentrarchus,European seabass,TRUE,056,Belgium,fishbase,24.07
Morone labrax,synonym,63,Dicentrarchus labrax,Teleostei,Eupercaria/misc,Moronidae,Dicentrarchus,European seabass,TRUE,056,Belgium,fishbase,24.07
Perca diacantha,synonym,63,Dicentrarchus labrax,Teleostei,Eupercaria/misc,Moronidae,Dicentrarchus,European seabass,TRUE,056,Belgium,fishbase,24.07
Perca elongata,synonym,63,Dicentrarchus labrax,Teleostei,Eupercaria/misc,Moronidae,Dicentrarchus,European seabass,TRUE,056,Belgium,fishbase,24.07
Perca labrax,synonym,63,Dicentrarchus labrax,Teleostei,Eupercaria/misc,Moronidae,Dicentrarchus,European seabass,TRUE,056,Belgium,fishbase,24.07
Perca sinuosa,synonym,63,Dicentrarchus labrax,Teleostei,Eupercaria/misc,Moronidae,Dicentrarchus,European seabass,TRUE,056,Belgium,fishbase,24.07
Roccus labrax,synonym,63,Dicentrarchus labrax,Teleostei,Eupercaria/misc,Moronidae,Dicentrarchus,European seabass,TRUE,056,Belgium,fishbase,24.07
Sciaena diacantha,synonym,63,Dicentrarchus labrax,Teleostei,Eupercaria/misc,Moronidae,Dicentrarchus,European seabass,TRUE,056,Belgium,fishbase,24.07
Sciaena labrax,synonym,63,Dicentrarchus labrax,Teleostei,Eupercaria/misc,Moronidae,Dicentrarchus,European seabass,TRUE,056,Belgium,fishbase,24.07
Argyrosomus regius,accepted name,418,Argyrosomus regius,Teleostei,Eupercaria/misc,Sciaenidae,Argyrosomus,Meagre,TRUE,826,UK,fishbase,24.07
Argyrosomus procerus,synonym,418,Argyrosomus regius,Teleostei,Eupercaria/misc,Sciaenidae,Argyrosomus,Meagre,TRUE,826,UK,fishbase,24.07
Argyrosomus regium,synonym,418,Argyrosomus regius,Teleostei,Eupercaria/misc,Sciaenidae,Argyrosomus,Meagre,TRUE,826,UK,fishbase,24.07
Cheilodipterus aquila,synonym,418,Argyrosomus regius,Teleostei,Eupercaria/misc,Sciaenidae,Argyrosomus,Meagre,TRUE,826,UK,fishbase,24.07
Perca luth,synonym,418,Argyrosomus regius,Teleostei,Eupercaria/misc,Sciaenidae,Argyrosomus,Meagre,TRUE,826,UK,fishbase,24.07
Perca regia,synonym,418,Argyrosomus regius,Teleostei,Eupercaria/misc,Sciaenidae,Argyrosomus,Meagre,TRUE,826,UK,fishbase,24.07
Perca vanloo,synonym,418,Argyrosomus regius,Teleostei,Eupercaria/misc,Sciaenidae,Argyrosomus,Meagre,TRUE,826,UK,fishbase,24.07
Sciaena aquila,synonym,418,Argyrosomus regius,Teleostei,Eupercaria/misc,Sciaenidae,Argyrosomus,Meagre,TRUE,826,UK,fishbase,24.07
Sciaena regius,synonym,418,Argyrosomus regius,Teleostei,Eupercaria/misc,Sciaenidae,Argyrosomus,Meagre,TRUE,826,UK,fishbase,24.07
Cynoscion regalis,accepted name,406,Cynoscion regalis,Teleostei,Eupercaria/misc,Sciaenidae,Cynoscion,Squeteague,TRUE,056,Belgium,fishbase,24.07
Cestreus carolinensis,synonym,406,Cynoscion regalis,Teleostei,Eupercaria/misc,Sciaenidae,Cynoscion,Squeteague,TRUE,056,Belgium,fishbase,24.07
Cynoscion regalis regalis,synonym,406,Cynoscion regalis,Teleostei,Eupercaria/misc,Sciaenidae,Cynoscion,Squeteague,TRUE,056,Belgium,fishbase,24.07
Johnius regalis,synonym,406,Cynoscion regalis,Teleostei,Eupercaria/misc,Sciaenidae,Cynoscion,Squeteague,TRUE,056,Belgium,fishbase,24.07
Labrus squeteague,synonym,406,Cynoscion regalis,Teleostei,Eupercaria/misc,Sciaenidae,Cynoscion,Squeteague,TRUE,056,Belgium,fishbase,24.07
Otolithus obliquatus,synonym,406,Cynoscion regalis,Teleostei,Eupercaria/misc,Sciaenidae,Cynoscion,Squeteague,TRUE,056,Belgium,fishbase,24.07
Roccus comes,synonym,406,Cynoscion regalis,Teleostei,Eupercaria/misc,Sciaenidae,Cynoscion,Squeteague,TRUE,056,Belgium,fishbase,24.07
Micropogonias undulatus,accepted name,408,Micropogonias undulatus,Teleostei,Eupercaria/misc,Sciaenidae,Micropogonias,Atlantic croaker,TRUE,056,Belgium,fishbase,24.07
Bodianus costatus,synonym,408,Micropogonias undulatus,Teleostei,Eupercaria/misc,Sciaenidae,Micropogonias,Atlantic croaker,TRUE,056,Belgium,fishbase,24.07
Micropogon lineatus,synonym,408,Micropogonias undulatus,Teleostei,Eupercaria/misc,Sciaenidae,Micropogonias,Atlantic croaker,TRUE,056,Belgium,fishbase,24.07
Micropogon undulatus,synonym,408,Micropogonias undulatus,Teleostei,Eupercaria/misc,Sciaenidae,Micropogonias,Atlantic croaker,TRUE,056,Belgium,fishbase,24.07
Perca undulata,synonym,408,Micropogonias undulatus,Teleostei,Eupercaria/misc,Sciaenidae,Micropogonias,Atlantic croaker,TRUE,056,Belgium,fishbase,24.07
Sciaena croker,synonym,408,Micropogonias undulatus,Teleostei,Eupercaria/misc,Sciaenidae,Micropogonias,Atlantic croaker,TRUE,056,Belgium,fishbase,24.07
Umbrina cirrosa,accepted name,1306,Umbrina cirrosa,Teleostei,Eupercaria/misc,Sciaenidae,Umbrina,Shi drum,TRUE,826,UK,fishbase,24.07
Asperina improvisa,synonym,1306,Umbrina cirrosa,Teleostei,Eupercaria/misc,Sciaenidae,Umbrina,Shi drum,TRUE,826,UK,fishbase,24.07
Attilus cirrhosa,synonym,1306,Umbrina cirrosa,Teleostei,Eupercaria/misc,Sciaenidae,Umbrina,Shi drum,TRUE,826,UK,fishbase,24.07
Coracinus boops,synonym,1306,Umbrina cirrosa,Teleostei,Eupercaria/misc,Sciaenidae,Umbrina,Shi drum,TRUE,826,UK,fishbase,24.07
Johnius cirrhosus,synonym,1306,Umbrina cirrosa,Teleostei,Eupercaria/misc,Sciaenidae,Umbrina,Shi drum,TRUE,826,UK,fishbase,24.07
Perca umbra,synonym,1306,Umbrina cirrosa,Teleostei,Eupercaria/misc,Sciaenidae,Umbrina,Shi drum,TRUE,826,UK,fishbase,24.07
Sciaena cestreus,synonym,1306,Umbrina cirrosa,Teleostei,Eupercaria/misc,Sciaenidae,Umbrina,Shi drum,TRUE,826,UK,fishbase,24.07
Sciaena cirrosa,synonym,1306,Umbrina cirrosa,Teleostei,Eupercaria/misc,Sciaenidae,Umbrina,Shi drum,TRUE,826,UK,fishbase,24.07
Sparus coracinus,synonym,1306,Umbrina cirrosa,Teleostei,Eupercaria/misc,Sciaenidae,Umbrina,Shi drum,TRUE,826,UK,fishbase,24.07
Umbrina vulgaris,synonym,1306,Umbrina cirrosa,Teleostei,Eupercaria/misc,Sciaenidae,Umbrina,Shi drum,TRUE,826,UK,fishbase,24.07
Boops boops,accepted name,203,Boops boops,Teleostei,Eupercaria/misc,Sparidae,Boops,Bogue,TRUE,056,Belgium,fishbase,24.07
Boops canariensis,synonym,203,Boops boops,Teleostei,Eupercaria/misc,Sparidae,Boops,Bogue,TRUE,056,Belgium,fishbase,24.07
